#,INZ,,,,,,,,,,,,,,,,,,,,
#,INZ,BS-1,ISDB-S,,,xxx[kHz](),hex,,,,,,,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,INZ,[No],[input/standard],,,[Frequency],[TS-ID],,,,,,,,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
#,NS,,,,,,,,,,,,,,,,,,,,
#,NS,26,,,,,,,,,,,,,,,,,,,
#,NS,[No],[input/standard],,,[Frequency],,,,,,,,,[Serv-ID],[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,NS,26-26.1,ISDB-T,26,1,545143,,,,,,,,,0xc238,0x100,0x111,avc,0x114,heaac,29.97
,NS,26-26.2,ISDB-T,26,2,545143,,,,,,,,,0xc220,0x200,0x211,avc,0x214,heaac,29.97
,NS,26-26.4,ISDB-T,26,4,545143,,,,,,,,,0xc220,0x1F0,0x111,avc,0x114,heaac,25
,NS,26-26.5,ISDB-T,26,5,545143,,,,,,,,,0xc221,0x1F0,0x211,avc,0x214,heaac,29.97
,NS,26-26.6,ISDB-T,26,6,545143,,,,,,,,,0xc222,0x1F0,0x311,avc,0x314,heaac,29.97
#,NS,,,,,,,,,,,,,,,,,,,,
#,NS,,analog-terr,,,xxx[kHz](),,,,,,,on/off,,,ntsc/pal/secam,23.97/24/25/29.97/30/47.94/48/50/59.94/60,,,,
#,NS,[No],[input/standard],,,[Frequency],[vsystem],[asystem],,,,,[LNA],,,[format],[FRAMERATE],,,,
,NS,US-3,analog-terr,3,,61250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,NS,US-4,analog-terr,4,,67250,M,BTSC,,,,,off,,,PAL-M,29.97,,,,
,NS,US-5,analog-terr,5,,77250,M,BTSC,,,,,off,,,PAL-N,25,,,,
,NS,US-8,analog-terr,8,,181250,M,BTSC,,,,,off,,,PAL-N,25,,,,
,NS,US-10,analog-terr,10,,193250,M,BTSC,,,,,off,,,PAL-N,25,,,,
#,FBC,,,,,,,,,,,,,,,,,,,,
#,FBC,dec,ISDB-T,,,xxx[kHz](dec),hex,,,,,,,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,
#,FBC,[CHNo],[input/standard],,,[frequency],[TS-ID],,,,,,,,,[PCRPID],[VIDEOPID],[VIDEOCODEC],[AUDIOPID],[AUDIOCODEC],[FRAMERATE]
,FBC,8.1,ISDB-T,45,1,659143,,,,,,,,,0xB6C0,0x0200,0x0300,avc,0x0400,heaac,29.97
#,FBC,,,,,,,,,,,,,,,,,,,,
#,FBC,dec,ATSC,,,xxx[kHz](dec),8vsb|64qam|256qam,,,,,,,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,
#,FBC,[CHNo],[input/standard],,,[frequency],[Modulation],,,,,,,,,[PCRPID],[VIDEOPID],[VIDEOCODEC],[AUDIOPID],[AUDIOCODEC],[FRAMERATE]
,FBC,19.1,ATSC,68,1,797002,8vsb,,,,,,,,0x0001,0x0011,0x0011,mpeg2,0x0014,AC3,29.97
,FBC,29.1,ATSC,29,1,562996,8vsb,,,,,,,,0x0001,0x0011,0x0011,mpeg2,0x0014,AC3,29.97
,FBC,19.1-CTV,ATSC,18,1,146999,256qam,,,,,,,,0x0001,0x0011,0x0011,mpeg2,0x0014,AC3,29.97
,FBC,35.1-CTV,ATSC,27,1,242997,64qam,,,,,,,,0x0001,0x0011,0x0011,mpeg2,0x0014,AC3,29.97
,FBC,88.1-CTV,ATSC,88,1,608995,64qam,,,,,,,,0x0001,0x0011,0x0011,mpeg2,0x0014,AC3,29.97
#,FBC,,,,,,,,,,,,,,,,,,,,
#,FBC,dec,DVB-T2,,,xxx[kHz](dec),8/7/6[Mhz],qpsk/16qam/64qam/256qam/bpsk,hex(1byte),,,,on/off,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,FBC,[CHNo],[input/standard],,,[frequency],[brandwidth],[Modulation],[plpid],,,,[LNA],,,[PCRPID],[VIDEOPID],[VIDEOCODEC],[AUDIOPID],[AUDIOCODEC],[FRAMERATE]
,FBC,1,DVB-T2,1,,515001,6,256qam,0x00,,,,on,,0x3100,0x01F9,0x0065,avc,0x0066,heaac,50
,FBC,2,DVB-T2,2,,515001,6,256qam,0x00,,,,on,,0x3101,0x01F9,0x00C9,avc,0x00CA,heaac,25
#,FBC,,,,,,,,,,,,,,,,,,,,
#,FBC,,analog-terr,,,xxx[kHz](),,,,,,,on/off,,,ntsc/pal/secam,23.97/24/25/29.97/30/47.94/48/50/59.94/60,,,,
#,FBC,[No],[input/standard],,,[Frequncy],[vsystem],[asystem],,,,,[LNA],,,[format],[FRAMERATE],,,,
,FBC,3,analog-terr,3,,61250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,FBC,5,analog-terr,5,,77250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,FBC,7,analog-terr,7,,175250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,FBC,9,analog-terr,9,,187250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,FBC,11,analog-terr,11,,199250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,FBC,13,analog-terr,13,,211250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,FBC,14,analog-terr,14,,471250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,FBC,41,analog-terr,41,,633250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,FBC,63,analog-terr,63,,103250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,FBC,69,analog-terr,69,,765250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,FBC,125,analog-terr,125,,801250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,FBC,71,analog-terr,71,,507250,M,BTSC,,,,,off,,,PAL-M,29.97,,,,
,FBC,65,analog-terr,65,,471250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,FBC,92,analog-terr,92,,633250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,FBC,97,analog-terr,97,,103250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,FBC,119,analog-terr,119,,765250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
#,FSK,,,,,,,,,,,,,,,,,,,,
#,FSK,C-06,DVB-T,,,xxx[kHz](),8/7/6[MHz},,,,,,on/off,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,FSK,[No],[input/standard],,,[Frequency],[Bandwidth],,,,,,[LNA],,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,FSK,C-06-1,DVB-T,1,,184500,7,,,,,,on,,0x0003,0x002B,0x002B,mpeg2,0x0039,mpeg-audio,25
,FSK,C-06-2,DVB-T,2,,184500,7,,,,,,on,,0x000F,0x0F10,0x0F00,mpeg2,0x0022,mpeg-audio,25
,FSK,C-06-3,DVB-T,3,,184500,7,,,,,,on,,0x000E,0x0E00,0x0E00,mpeg2,0x0450,mpeg-audio,25
,FSK,C-06-4,DVB-T,4,,184500,7,,,,,,on,,0x0011,0x1100,0x1100,mpeg2,0x0036,mpeg-audio,25
,FSK,C-06-5,DVB-T,5,,184500,7,,,,,,on,,0x0010,0x1000,0x1000,mpeg2,0x003A,mpeg-audio,25
,FSK,C-06-6,DVB-T,6,,184500,7,,,,,,on,,0x0007,0x0700,0x0700,mpeg2,0x0710,mpeg-audio,25
,FSK,C-06-7,DVB-T,7,,184500,7,,,,,,on,,0x0008,0x0800,0x0800,mpeg2,0x0810,mpeg-audio,25
,FSK,C-06-8,DVB-T,8,,184500,7,,,,,,on,,0x000A,0x0A00,0x0A00,mpeg2,0x0A10,mpeg-audio,25
,FSK,C-06-9,DVB-T,9,,184500,7,,,,,,on,,0x000B,0x0B00,0x0B00,mpeg2,0x0B10,mpeg-audio,25
,FSK,C-06-10,DVB-T,10,,184500,7,,,,,,on,,0x0009,0x0900,0x0900,mpeg2,0x0910,mpeg-audio,25
,FSK,C-06-11,DVB-T,11,,184500,7,,,,,,on,,0x0006,0x0600,0x0600,mpeg2,0x0610,mpeg-audio,25
,FSK,C-06-12,DVB-T,12,,184500,7,,,,,,on,,0x0005,0x0500,0x0500,mpeg2,0x0510,mpeg-audio,25
,FSK,C-06-13,DVB-T,13,,184500,7,,,,,,on,,0x0004,0x0400,0x0400,mpeg2,0x0410,mpeg-audio,25
,FSK,C-06-14,DVB-T,14,,184500,7,,,,,,on,,0x0001,0x0100,0x0100,mpeg2,0x0120,mpeg-audio,25
,FSK,C-06-15,DVB-T,15,,184500,7,,,,,,on,,0x0002,0x0200,0x0200,mpeg2,0x0210,mpeg-audio,25
#,FSK,,,,,,,,,,,,,,,,,,,,
#,FSK,C-22,DVB-T,,,xxx[kHz](),8/7/6[MHz},,,,,,on/off,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,FSK,[No],[input/standard],,,[Frequency],[Bandwidth],,,,,,[LNA],,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,FSK,C-22-1,DVB-T,221,,482000,8,,,,,,on,,0x0001,0x0120,0x0100,mpeg2,0x0110,mpeg-audio,25
,FSK,C-22-2,DVB-T,222,,482000,8,,,,,,on,,0x0002,0x0200,0x0200,mpeg2,0x0210,mpeg-audio,25
,FSK,C-22-3,DVB-T,223,,482000,8,,,,,,on,,0x0003,0x0300,0x0300,mpeg2,0x0310,mpeg-audio,25
#,FSK,,,,,,,,,,,,,,,,,,,,
#,FSK,C-48,DVB-T2,,,xxx[kHz](),8/7/6[MHz},qpsk/16qam/64qam/256qam/bpsk,hex(1byte),,,,on/off,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,FSK,[No],[input/standard],,,[Frequency],[Bandwidth],[Modulation],[plpid],,,,[LNA],,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,FSK,C-48-1,DVB-T2,481,,690000,8,256qam,0x00,,,,on,,0xA045,0x00A4,0x00A1,avc,0x00A2,ac3,25
,FSK,C-48-2,DVB-T2,482,,690000,8,256qam,0x00,,,,on,,0xA0C0,0x00B8,0x00B5,avc,0x00B7,mpeg-audio,50
,FSK,C-48-3,DVB-T2,483,,690000,8,256qam,0x00,,,,on,,0xA0D0,0x00CB,0x00C9,avc,0x00CA,heaac,50
#,FSK,,,,,,,,,,,,,,,,,,,,
#,FSK,C-52,DVB-T,,,xxx[kHz](),8/7/6[MHz},,,,,,on/off,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,FSK,[No],[input/standard],,,[Frequency],[Bandwidth],,,,,,[LNA],,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,FSK,C-52-1,DVB-T,521,,722000,8,,,,,,on,,0x1451,0x0065,0x0065,mpeg2,0x0066,mpeg-audio,25
,FSK,C-52-2,DVB-T,522,,722000,8,,,,,,on,,0x1452,0x00C9,0x00C9,avc,0x00CA,ac3,25
,FSK,C-52-3,DVB-T,523,,722000,8,,,,,,on,,0x1454,0x0191,0x0191,avc,0x0192,ac3,25
,FSK,C-52-4,DVB-T,524,,722000,8,,,,,,on,,0x1453,0x012D,0x012D,avc,0x012E,mpeg-audio,50
#,FSK,,,,,,,,,,,,,,,,,,,,
#,FSK,C-68,DVB-T,,,xxx[kHz](),8/7/6[MHz},,,,,,on/off,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,FSK,[No],[input/standard],,,[Frequency],[Bandwidth],,,,,,[LNA],,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,FSK,C-68-1,DVB-T,681,,850000,8,,,,,,on,,0x3242,0x1781,0x1781,mpeg2,0x1782,mpeg-audio,25
,FSK,C-68-2,DVB-T,682,,850000,8,,,,,,on,,0x3340,0x17A1,0x17A1,mpeg2,0x17A2,mpeg-audio,25
,FSK,C-68-3,DVB-T,683,,850000,8,,,,,,on,,0x3780,0x18F1,0x18F1,mpeg2,0x18F2,mpeg-audio,25
,FSK,C-68-4,DVB-T,684,,850000,8,,,,,,on,,0x37C0,0x1881,0x1881,mpeg2,0x1882,mpeg-audio,25
,FSK,C-68-5,DVB-T,685,,850000,8,,,,,,on,,0x3A00,0x0000,0x0000,mpeg2,0x0000,mpeg-audio,25
#,FSK,C-68-6,DVB-T,686,,850000,8,,,,,,on,,0x3AC0,0x1901,0x1901,,0x1902,,
#,FSK,C-68-7,DVB-T,687,,850000,8,,,,,,on,,0x3B00,0x1921,0x1921,,0x1922,,
,FSK,C-68-8,DVB-T,688,,850000,8,,,,,,on,,0x3B40,0x1931,0x1931,mpeg2,0x1932,mpeg-audio,25
#,FSK,C-68-9,DVB-T,689,,850000,8,,,,,,on,,0x3B80,0x1951,0x1951,,0x1952,,
,FSK,C-68-10,DVB-T,690,,850000,8,,,,,,on,,0x3C80,0x1961,0x1961,mpeg2,0x1962,mpeg-audio,25
,FSK,C-68-11,DVB-T,691,,850000,8,,,,,,on,,0x3CC0,0x1971,0x1971,mpeg2,0x1972,mpeg-audio,25
,FSK,C-68-12,DVB-T,692,,850000,8,,,,,,on,,0x3D00,0x0000,0x0000,mpeg2,0x1842,mpeg-audio,25
,FSK,C-68-13,DVB-T,693,,850000,8,,,,,,on,,0x3D40,0x0000,0x0000,mpeg2,0x1852,mpeg-audio,25
,FSK,C-68-14,DVB-T,694,,850000,8,,,,,,on,,0x3D80,0x0000,0x0000,mpeg2,0x1862,mpeg-audio,25
,FSK,C-68-15,DVB-T,695,,850000,8,,,,,,on,,0x3DC0,0x0000,0x0000,mpeg2,0x1872,mpeg-audio,25
,FSK,C-68-16,DVB-T,696,,850000,8,,,,,,on,,0x3800,0x0000,0x0000,mpeg2,0x18A2,mpeg-audio,25
,FSK,C-68-17,DVB-T,697,,850000,8,,,,,,on,,0x3840,0x0000,0x0000,mpeg2,0x18B2,mpeg-audio,25
#,FSK,,,,,,,,,,,,,,,,,,,,
#,FSK,,DVB-S,,,xxx[kHz](),xxx[sym/sec],,,,,,,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,FSK,[No],[input/standard],,,[Frequency],[SymbolRate],,,,,,,,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,FSK,101,DVB-S,101,,10750000,30000000,,,,,,,,0x1260,0x1FFE,0x0200,mpeg2,0x0280,mpeg-audio,25
,FSK,102,DVB-S,102,,10750000,30000000,,,,,,,,0x1262,0x1FFE,0x0201,mpeg2,0x0281,mpeg-audio,25
,FSK,103,DVB-S,103,,10750000,30000000,,,,,,,,0x1263,0x1FFE,0x0200,mpeg2,0x0280,mpeg-audio,25
,FSK,104,DVB-S,104,,10750000,30000000,,,,,,,,0x1266,0x1FFE,0x0201,mpeg2,0x0281,mpeg-audio,25
#,FSK,,,,,,,,,,,,,,,,,,,,
#,FSK,,DVB-S2,,,xxx[kHz](),xxx[sym/sec],,,,,,,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,FSK,[No],[input/standard],,,[Frequency],[SymbolRate],,,,,,,,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,FSK,105,DVB-S2,105,,12600000,22000000,,,,,,,,0x1AF7,0x0900,0x0901,mpeg2,0x0902,mpeg-audio,25
,FSK,106,DVB-S2,106,,12600000,22000000,,,,,,,,0x1AF8,0x0914,0x0914,mpeg2,0x0915,mpeg-audio,25
,FSK,107,DVB-S2,107,,12600000,22000000,,,,,,,,0x1B1C,0x0917,0x0917,avc,0x0919,mpeg-audio,25
,FSK,108,DVB-S2,108,,12600000,22000000,,,,,,,,0x1B21,0x0917,0x0917,avc,0x0918,ac3,25
#,FSK,,,,,,,,,,,,,,,,,,,,
#,FSK,,analog-terr,,,xxx[kHz](),,,,,,,on/off,,,ntsc/pal/secam,23.97/24/25/29.97/30/47.94/48/50/59.94/60,,,,
#,FSK,[No],[input/standard],,,[Frequency],[vsystem],[asystem],,,,,[LNA],,,[format],[FRAMERATE],,,,
,FSK,C-01,analog-terr,1,,46250,D,UNKNOWN,,,,,off,,,PAL,25,,,,
,FSK,FRA-C,analog-terr,2,,63750,L,UNKNOWN,,,,,off,,,SECAM,25,,,,
,FSK,S-06,analog-terr,6,,140250,B,A2,,,,,off,,,PAL,25,,,,
,FSK,R-12,analog-terr,12,,223250,D,A2,,,,,off,,,SECAM,25,,,,
,FSK,S-27,analog-terr,27,,351250,B,UNKNOWN,,,,,off,,,PAL,25,,,,
,FSK,E-21,analog-terr,21,,471250,B,UNKNOWN,,,,,off,,,PAL,25,,,,
,FSK,E-36,analog-terr,36,,591250,B,UNKNOWN,,,,,off,,,PAL,25,,,,
,FSK,E-40,analog-terr,40,,623250,B,UNKNOWN,,,,,off,,,PAL,25,,,,
,FSK,E-44,analog-terr,44,,655250,I,UNKNOWN,,,,,off,,,PAL,25,,,,
,FSK,E-69,analog-terr,69,,855250,B,UNKNOWN,,,,,off,,,PAL,25,,,,
#,TEST,,,,,,,,,,,,,,,,,,,,
#,TEST,,DTMB,,,xxx[kHz](),single/multi,constant/various,pn420/pn595/pn945,4qam/4qamnr/16qam/32qam/64qam,0.4/0.6/0.8,240/720,on/off,,,,,,,,
#,TEST,[No],[input/standard],,,[Frequency],[Carrier],[PnSequence],[GuardInterfal],[Modulation],[CodeRate],[TimeInterleaver],[LNA],,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,TEST,1,DTMB,1,,706000,multi,constant,pn595,16qam,0.8,720,on,,,0x0505,0x0501,AVS,0x0502,mpeg-audio,25
,TEST,2,DTMB,2,,866000,multi,various,pn420,64qam,0.6,720,on,,,0x0505,0x0501,AVS,0x0502,mpeg-audio,25
#,TEST,,,,,,,,,,,,,,,,,,,,
#,TEST,,analog-terr,,,xxx[kHz](),,,,,,,on/off,,,ntsc/pal/secam,23.97/24/25/29.97/30/47.94/48/50/59.94/60,,,,
#,TEST,[No],[input/standard],,,[Frequency],[vsystem],[asystem],,,,,[LNA],,,[format],[FRAMERATE],,,,
,TEST,E-2,analog-terr,2,,48250,B,UNKNOWN,,,,,off,,,PAL,25,,,,
,TEST,AN-5,analog-terr,5,,77250,M,BTSC,,,,,off,,,PAL-N,25,,,,
,TEST,US-69,analog-terr,69,,801250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
#,TEST,,,,,,,,,,,,,,,,,,,,
#,TEST,,DVB-S2,,,xxx[kHz](),xxx[sym/sec],,,,,,,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,TEST,[No],[input/standard],,,[Frequency],[SymbolRate],,,,,,,,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,TEST,4,DVB-S2,4,,12750000,27500000,,,,,,,,,0x0100,0x0100,mpeg2,0x0110,mpeg-audio,25
#,TEST,,,,,,,,,,,,,,,,,,,,
#,TEST,,DVB-T2,,,xxx[kHz](),8/7/6[MHz},qpsk/16qam/64qam/256qam/bpsk,hex(1byte),,,,on/off,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,TEST,[No],[input/standard],,,[Frequency],[Bandwidth],[Modulation],[plpid],,,,[LNA],,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,TEST,5,DVB-T2,5,,858000,8,64qam,0x00,,,,on,,,0x0100,0x0100,mpeg2,0x0110,mpeg-audio,25
#,TEST,,,,,,,,,,,,,,,,,,,,
#,TEST,,ISDB-S,,,xxx[kHz](),hex,,,,,,,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,TEST,[No],[input/standard],,,[Frequency],[TS-ID],,,,,,,,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,TEST,6,ISDB-S,6,,1318000,0x40F1,,,,,,,,,0x01FF,0x0100,mpeg2,0x0110,aac,29.97
#,TEST,,,,,,,,,,,,,,,,,,,,
#,TEST,,ISDB-T,,,xxx[kHz](dec),,,,,,,,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,
#,TEST,[No],[input/standard],,,[frequency],,,,,,,,,,[PCRPID],[VIDEOPID],[VIDEOCODEC],[AUDIOPID],[AUDIOCODEC],[FRAMERATE]
,TEST,7,ISDB-T,7,1,707143,,,,,,,,,,0x0170,0x0230,mpeg2,0x0300,aac,29.97
#,TEST,,,,,,,,,,,,,,,,,,,,
#,TEST,,ATSC,,,xxx[kHz](dec),8vsb|64qam|256qam,,,,,,,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,
#,TEST,[No],[input/standard],,,[frequency],[Modulation],,,,,,,,,[PCRPID],[VIDEOPID],[VIDEOCODEC],[AUDIOPID],[AUDIOCODEC],[FRAMERATE]
,TEST,8,ATSC,69,1,803000,8vsb,,,,,,,,,0x0031,0x0031,mpeg2,0x0034,AC3,29.97
#,TEST,,,,,,,,,,,,,,,,,,,,
#,TEST,,DVB-T,,,xxx[kHz](),8/7/6[MHz},,,,,,on/off,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,TEST,[No],[input/standard],,,[Frequency],[Bandwidth],,,,,,[LNA],,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,TEST,9,DVB-T,9,,858000,8,,,,,,on,,,0x0100,0x0100,mpeg2,0x0110,mpeg-audio,25
#,TEST,,,,,,,,,,,,,,,,,,,,
#,TEST,,DVB-T,,,xxx[kHz](),8/7/6[MHz},,,,,,on/off,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,TEST,[No],[input/standard],,,[Frequency],[Bandwidth],,,,,,[LNA],,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,TEST,10,DVB-T,10,,803000,6,,,,,,on,,,0x0100,0x0100,mpeg2,0x0110,mpeg-audio,25
#,SCO,,,,,,,,,,,,,,,,,,,,
#,SCO,,DVB-T,,,xxx[kHz](),8/7/6[MHz},,,,,,on/off,,,hex,hex,mpeg2/avc,hex,mpeg-audio/ac3/aac/heaac,23.97/24/25/29.97/30/47.94/48/50/59.94/60
#,SCO,[No],[input/standard],,,[Frequency],[Bandwidth],,,,,,[LNA],,,[PCR-PID],[VIDEO-PID],[VIDEO-CO],[AUDIO-PID],[AUDIO-CO],[FRAMERATE]
,SCO,1,DVB-T,1,,481832,8,,,,,,on,,,0x0258,0x0258,mpeg2,0x0259,mpeg-audio,25
#,SCO,,,,,,,,,,,,,,,,,,,,
#,SCO,,analog-terr,,,xxx[kHz](),,,,,,,on/off,,,ntsc/pal/secam,23.97/24/25/29.97/30/47.94/48/50/59.94/60,,,,
#,SCO,[No],[input/standard],,,[Frequency],[vsystem],[asystem],,,,,[LNA],,,[format],[FRAMERATE],,,,
,SCO,E-2,analog-terr,2,,48250,B,UNKNOWN,,,,,off,,,PAL,25,,,,
,SCO,CH-2,analog-terr,3,,57750,D,UNKNOWN,,,,,off,,,PAL,25,,,,
,SCO,AS-5A,analog-terr,5,,138250,B,UNKNOWN,,,,,off,,,PAL,25,,,,
,SCO,E-6,analog-terr,6,,182250,B,UNKNOWN,,,,,off,,,PAL,25,,,,
,SCO,CH-10,analog-terr,10,,200250,D,UNKNOWN,,,,,off,,,PAL,25,,,,
,SCO,E-12,analog-terr,12,,224250,B,UNKNOWN,,,,,off,,,PAL,25,,,,
,SCO,S-15,analog-terr,15,,259250,G,UNKNOWN,,,,,off,,,PAL,25,,,,
,SCO,S-21,analog-terr,21,,303250,G,UNKNOWN,,,,,off,,,PAL,25,,,,
,SCO,CH-Z35,analog-terr,35,,440250,D,UNKNOWN,,,,,off,,,PAL,25,,,,
,SCO,UK-23,analog-terr,23,,487250,I,UNKNOWN,,,,,off,,,PAL,25,,,,
,SCO,UK-33,analog-terr,33,,567250,I,UNKNOWN,,,,,off,,,PAL,25,,,,
,SCO,E-35,analog-terr,35,,583250,G,UNKNOWN,,,,,off,,,PAL,25,,,,
,SCO,E-46,analog-terr,46,,671250,G,UNKNOWN,,,,,off,,,PAL,25,,,,
,SCO,E-54,analog-terr,54,,735250,G,UNKNOWN,,,,,off,,,PAL,25,,,,
,SCO,UK-62,analog-terr,62,,799250,I,UNKNOWN,,,,,off,,,PAL,25,,,,
#,SCO,,,,,,,,,,,,,,,,,,,,
#,SCO,,analog-terr,,,xxx[kHz](),,,,,,,on/off,,,ntsc/pal/secam,23.97/24/25/29.97/30/47.94/48/50/59.94/60,,,,
#,SCO,[No],[input/standard],,,[Frequency],[vsystem],[asystem],,,,,[LNA],,,[format],[FRAMERATE],,,,
,SCO,US-2,analog-terr,2,,55250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,SCO,US-4,analog-terr,4,,67250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,SCO,AN-5,analog-terr,5,,77250,M,BTSC,,,,,off,,,PAL-N,25,,,,
,SCO,J-2,analog-terr,96,,97250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,SCO,J-M10,analog-terr,21,,163250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,SCO,J-5,analog-terr,7,,177250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,SCO,J-7,analog-terr,9,,189250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,SCO,J-9,analog-terr,11,,199250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,SCO,J-11,analog-terr,13,,211250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,SCO,US-W,analog-terr,36,,296250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,SCO,US-14,analog-terr,14,,471250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,SCO,US-27,analog-terr,27,,549250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,SCO,J-50,analog-terr,51,,693250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,SCO,US-56,analog-terr,56,,723250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,SCO,US-58,analog-terr,58,,735250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,SCO,US-63,analog-terr,63,,765250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
,SCO,US-69,analog-terr,69,,801250,M,BTSC,,,,,off,,,NTSC,29.97,,,,
